<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,D,20110331,000000,346.4400000,349.8000000,346.0900000,348.5100000,576966
US2.AAPL,D,20110401,000000,351.1000000,351.4700000,343.3200000,344.3000000,838017
US2.AAPL,D,20110404,000000,344.4200000,344.4850000,338.4300000,341.0300000,817275
US2.AAPL,D,20110405,000000,337.0650000,342.2500000,336.0200000,338.8900000,815006
US2.AAPL,D,20110406,000000,341.4100000,343.8600000,337.1400000,338.0900000,728923
US2.AAPL,D,20110407,000000,338.3000000,340.4300000,336.0700000,337.9700000,660764
US2.AAPL,D,20110408,000000,339.8900000,340.1400000,334.0000000,335.0300000,710553
US2.AAPL,D,20110411,000000,334.3600000,335.6600000,330.0500000,331.0000000,882751
US2.AAPL,D,20110412,000000,330.6400000,333.7000000,330.2200000,332.2650000,896169
US2.AAPL,D,20110413,000000,334.7200000,336.0600000,332.5400000,336.0600000,764181
US2.AAPL,D,20110414,000000,334.9500000,335.9400000,332.0800000,332.1000000,892292
US2.AAPL,D,20110415,000000,333.2900000,333.5500000,326.8000000,327.5400000,1166158
US2.AAPL,D,20110419,000000,333.1100000,337.9700000,332.2800000,337.8200000,911936
US2.AAPL,D,20110420,000000,343.5100000,345.7400000,341.5300000,342.5000000,1388966
US2.AAPL,D,20110421,000000,355.0000000,355.0000000,348.5200000,350.7000000,1487845
US2.AAPL,D,20110425,000000,350.3400000,353.7500000,350.3400000,353.0000000,588830
US2.AAPL,D,20110426,000000,353.6300000,354.9300000,349.3900000,350.4600000,670166
US2.AAPL,D,20110427,000000,352.1300000,352.3400000,347.1000000,350.1500000,857830
US2.AAPL,D,20110428,000000,346.1900000,349.7400000,345.5800000,347.1100000,817876
US2.AAPL,D,20110429,000000,347.3000000,353.9300000,346.7350000,349.2500000,1312746
US2.AAPL,D,20110502,000000,349.7400000,350.4300000,345.5100000,346.2400000,1176400
US2.AAPL,D,20110503,000000,347.7000000,349.8700000,345.6200000,348.2100000,877479
US2.AAPL,D,20110504,000000,348.2800000,351.7900000,346.8800000,349.6000000,1018307
US2.AAPL,D,20110505,000000,348.4000000,350.9400000,347.8600000,349.3000000,520287
US2.AAPL,D,20110603,000000,343.0700000,345.2400000,342.0200000,343.5000000,847791
US2.AAPL,D,20110606,000000,345.6000000,347.0400000,337.8200000,338.0550000,1172597
US2.AAPL,D,20110607,000000,338.1500000,338.1500000,331.9100000,331.9500000,1193132
US2.AAPL,D,20110608,000000,331.8900000,334.8000000,330.6700000,332.2700000,801438
US2.AAPL,D,20110609,000000,333.1300000,333.6300000,330.7700000,331.5000000,704257
US2.AAPL,D,20110610,000000,330.5300000,331.6200000,325.5500000,325.7100000,996204
US2.AAPL,D,20110613,000000,327.0500000,328.2900000,325.0700000,326.5900000,838986
US2.AAPL,D,20110614,000000,330.0600000,333.2500000,329.3600000,332.4200000,698708
US2.AAPL,D,20110615,000000,329.3000000,330.2800000,324.9300000,326.7500000,940762
US2.AAPL,D,20110616,000000,326.9100000,328.6600000,318.3400000,325.1000000,1337082
US2.AAPL,D,20110617,000000,329.0700000,329.0700000,319.3800000,320.2600000,1200863
US2.AAPL,D,20110620,000000,316.9100000,317.7000000,310.6500000,315.1300000,1261743
US2.AAPL,D,20110621,000000,316.6500000,325.7800000,315.2200000,325.2800000,1185143
US2.AAPL,D,20110622,000000,325.0900000,328.8700000,322.3900000,322.6100000,1074809
US2.AAPL,D,20110623,000000,318.9400000,331.5900000,318.1200000,331.4000000,1402665
US2.AAPL,D,20110624,000000,331.4400000,333.1300000,325.1000000,326.1200000,970547
US2.AAPL,D,20110627,000000,327.4600000,333.8400000,327.3900000,332.1200000,801500
US2.AAPL,D,20110628,000000,333.7100000,336.6500000,333.6600000,335.1700000,638744
US2.AAPL,D,20110629,000000,335.9500000,336.3100000,331.9100000,333.9800000,971574
US2.AAPL,D,20110630,000000,334.5800000,336.0600000,332.8600000,335.6400000,846433
US2.AAPL,D,20110701,000000,335.8300000,343.4950000,334.2000000,343.2300000,1139649
US2.AAPL,D,20110705,000000,342.5600000,349.8300000,342.5000000,349.3800000,808161
US2.AAPL,D,20110706,000000,348.9100000,354.0500000,346.7200000,351.7800000,1082647
US2.AAPL,D,20110707,000000,354.8300000,358.0000000,354.0300000,357.2600000,1003001
US2.AAPL,D,20110708,000000,353.7100000,360.0000000,352.2550000,359.6200000,1235930
US2.AAPL,D,20110711,000000,356.3400000,359.7600000,352.8300000,354.0500000,1176699
US2.AAPL,D,20110712,000000,353.2900000,357.6400000,348.6500000,353.8500000,1010680
US2.AAPL,D,20110713,000000,357.4900000,360.0000000,356.4400000,358.1200000,713809
US2.AAPL,D,20110714,000000,360.9600000,361.5500000,356.3700000,357.9100000,1120361
US2.AAPL,D,20110715,000000,361.0500000,365.0000000,359.2500000,365.0000000,1507052
US2.AAPL,D,20110718,000000,365.4000000,374.6300000,365.2800000,373.8400000,1528635
US2.AAPL,D,20110719,000000,377.9900000,378.6500000,373.3400000,376.7400000,1880224
US2.AAPL,D,20110720,000000,396.2100000,396.2100000,386.0000000,387.0800000,2783568
US2.AAPL,D,20110721,000000,386.9900000,390.0000000,384.0000000,387.3600000,1300252
US2.AAPL,D,20110722,000000,388.3700000,395.0500000,387.8000000,393.2900000,1735215
US2.AAPL,D,20110725,000000,390.3400000,400.0000000,389.6850000,398.3600000,1542696
US2.AAPL,D,20110726,000000,400.0000000,404.4700000,399.7500000,403.4400000,1281349
US2.AAPL,D,20110727,000000,400.4650000,402.6300000,392.2000000,392.5800000,1838060
US2.AAPL,D,20110728,000000,391.8300000,396.9600000,388.1800000,392.1000000,1608855
US2.AAPL,D,20110729,000000,387.7500000,395.0900000,384.0000000,390.5100000,1703987
US2.AAPL,D,20110801,000000,397.9900000,399.4600000,392.3800000,396.8000000,1588928
US2.AAPL,D,20110802,000000,397.6700000,397.6800000,388.3800000,388.8100000,1825571
US2.AAPL,D,20110803,000000,390.8100000,393.5400000,382.2900000,392.4400000,2194136
US2.AAPL,D,20110804,000000,389.1400000,391.2700000,384.2200000,386.3200000,916446
US2.AAPL,D,20110808,000000,361.7100000,367.7600000,353.5000000,353.5000000,2258148
US2.AAPL,D,20110809,000000,361.2900000,369.4300000,356.5800000,368.0400000,944988
US2.AAPL,D,20110810,000000,371.1200000,374.5500000,362.5000000,362.5000000,1703159
US2.AAPL,D,20110811,000000,370.5500000,375.4500000,365.0000000,374.5000000,1579601
US2.AAPL,D,20110812,000000,378.0200000,379.6000000,374.5800000,376.9900000,1307296
US2.AAPL,D,20110815,000000,379.6300000,384.9500000,378.1100000,383.2600000,1390984
US2.AAPL,D,20110816,000000,381.7550000,383.3700000,376.0700000,380.2600000,1254504
US2.AAPL,D,20110817,000000,382.4000000,384.4900000,378.0000000,380.1500000,996540
US2.AAPL,D,20110818,000000,370.6300000,372.5800000,361.3900000,366.8200000,1908872
US2.AAPL,D,20110819,000000,362.0700000,366.9200000,356.0000000,356.1600000,1674241
US2.AAPL,D,20110822,000000,364.7900000,364.8300000,355.0900000,355.6400000,1215353
US2.AAPL,D,20110823,000000,360.3800000,373.3000000,357.8100000,373.0200000,1471767
US2.AAPL,D,20110824,000000,373.4700000,378.8900000,370.6000000,376.2400000,1249066
US2.AAPL,D,20110825,000000,365.0000000,375.4000000,365.0000000,373.9400000,1484714
US2.AAPL,D,20110826,000000,371.5500000,383.7500000,370.9800000,383.5600000,1333749
US2.AAPL,D,20110829,000000,388.0000000,391.5000000,388.0000000,389.9200000,975654
US2.AAPL,D,20110830,000000,388.3300000,391.8000000,386.2600000,389.9100000,834504
US2.AAPL,D,20110831,000000,390.9600000,392.0800000,381.8850000,384.2400000,1376233
US2.AAPL,D,20110901,000000,385.8200000,387.1900000,380.7400000,381.1700000,802867
US2.AAPL,D,20110902,000000,374.9600000,378.0000000,371.8600000,374.2200000,1192183
US2.AAPL,D,20110906,000000,367.0700000,380.2900000,366.9100000,379.7700000,1406619
US2.AAPL,D,20110907,000000,385.6000000,385.6000000,382.0100000,383.9000000,1105578
US2.AAPL,D,20110908,000000,382.4000000,388.5900000,382.4000000,384.2600000,1392702
US2.AAPL,D,20110909,000000,384.2100000,386.0000000,375.0600000,377.5900000,2208321
US2.AAPL,D,20110912,000000,373.4300000,380.8600000,371.9100000,379.9200000,1194662
US2.AAPL,D,20110913,000000,382.1500000,386.2100000,380.2700000,384.7000000,1224367
US2.AAPL,D,20110914,000000,387.3500000,392.2000000,386.1500000,389.3500000,1229643
US2.AAPL,D,20110915,000000,391.2600000,393.6500000,389.9800000,392.9400000,872156
US2.AAPL,D,20110916,000000,396.0300000,400.3500000,395.0800000,400.1200000,1302458
US2.AAPL,D,20110919,000000,396.8800000,413.1900000,395.2100000,411.7700000,2051113
US2.AAPL,D,20110920,000000,415.1900000,422.8600000,411.2800000,413.6100000,1717792
US2.AAPL,D,20110921,000000,419.7000000,421.5900000,412.1500000,412.2000000,1846669
US2.AAPL,D,20110922,000000,401.3900000,409.8000000,396.7000000,401.0000000,3271365
US2.AAPL,D,20110923,000000,400.2650000,406.7400000,400.0000000,404.3600000,1681714
US2.AAPL,D,20110926,000000,399.9000000,403.5300000,391.3000000,403.5000000,2595421
US2.AAPL,D,20110927,000000,408.8600000,409.1600000,398.2000000,399.1700000,2178523
US2.AAPL,D,20110928,000000,400.2000000,403.7100000,396.9000000,397.1200000,1636381
US2.AAPL,D,20110929,000000,402.0000000,402.1900000,386.2100000,390.2400000,2388591
US2.AAPL,D,20110930,000000,387.2800000,388.8900000,381.2600000,381.2600000,1908590
US2.AAPL,D,20111003,000000,380.3400000,382.6300000,373.2400000,374.7400000,2014379
US2.AAPL,D,20111004,000000,374.7000000,381.7800000,354.2600000,361.5300000,3842001
US2.AAPL,D,20111005,000000,367.4700000,379.8200000,360.3500000,378.5600000,2608048
US2.AAPL,D,20111006,000000,373.3100000,384.7700000,371.8200000,377.2100000,2601479
US2.AAPL,D,20111007,000000,375.9100000,377.6200000,369.3000000,369.7900000,1141510
US2.AAPL,D,20111010,000000,379.1000000,388.8000000,378.2600000,388.8000000,1425576
US2.AAPL,D,20111011,000000,392.2800000,403.1700000,391.5000000,400.2700000,2206496
US2.AAPL,D,20111012,000000,407.3850000,409.2100000,400.1400000,402.2000000,2156244
US2.AAPL,D,20111013,000000,405.0000000,408.4000000,403.0000000,408.4000000,1258211
US2.AAPL,D,20111014,000000,416.9800000,422.0000000,415.3200000,421.9300000,1988543
US2.AAPL,D,20111017,000000,421.3900000,426.6800000,416.0000000,419.4500000,2263033
US2.AAPL,D,20111018,000000,421.8000000,424.8000000,415.9900000,422.0000000,2432563
US2.AAPL,D,20111019,000000,401.3500000,408.3800000,397.8200000,398.6000000,4349304
US2.AAPL,D,20111020,000000,399.9000000,400.2800000,394.2300000,395.4700000,1421272
US2.AAPL,D,20111021,000000,398.3100000,399.1200000,390.7500000,393.0600000,2032100
US2.AAPL,D,20111024,000000,396.0700000,406.5000000,395.4900000,405.7000000,1982468
US2.AAPL,D,20111025,000000,405.1100000,406.5400000,397.4000000,398.1300000,1704796
US2.AAPL,D,20111026,000000,401.5300000,402.5000000,393.2200000,401.0000000,1575431
US2.AAPL,D,20111027,000000,407.8000000,409.0000000,401.9000000,404.2300000,1772335
US2.AAPL,D,20111028,000000,402.8800000,406.3300000,402.6000000,405.7200000,1032309
US2.AAPL,D,20111031,000000,402.7100000,409.3100000,401.1000000,405.0200000,1235182
US2.AAPL,D,20111101,000000,397.1300000,399.4800000,393.2300000,396.6600000,2206367
US2.AAPL,D,20111102,000000,400.1200000,400.2000000,395.1100000,397.3900000,1070473
US2.AAPL,D,20111103,000000,399.2700000,403.3700000,395.4100000,402.9900000,1863560
US2.AAPL,D,20111104,000000,402.0600000,403.4000000,399.2000000,400.2700000,1294757
US2.AAPL,D,20111107,000000,399.9200000,399.9500000,396.1600000,399.6700000,1315595
US2.AAPL,D,20111108,000000,402.1100000,406.8800000,401.6100000,406.8000000,1437772
US2.AAPL,D,20111109,000000,397.0150000,400.8300000,394.2900000,395.3700000,2346131
US2.AAPL,D,20111110,000000,397.0500000,397.1000000,382.1500000,384.7300000,2546007
US2.AAPL,D,20111111,000000,386.6200000,388.7000000,380.2700000,384.5800000,1989432
US2.AAPL,D,20111114,000000,384.3800000,385.2100000,378.2100000,379.2800000,1318758
US2.AAPL,D,20111115,000000,380.8800000,389.4900000,379.5000000,388.8300000,1601444
US2.AAPL,D,20111116,000000,389.2500000,391.1200000,384.5100000,384.6800000,1204510
US2.AAPL,D,20111117,000000,383.9800000,384.5800000,375.5200000,376.9000000,1555515
US2.AAPL,D,20111118,000000,379.1300000,379.9800000,374.8800000,374.9500000,1193802
US2.AAPL,D,20111121,000000,370.2000000,371.5000000,365.9100000,369.0700000,1474622
US2.AAPL,D,20111122,000000,371.1600000,377.9100000,370.9650000,376.5800000,1347835
US2.AAPL,D,20111123,000000,374.4000000,375.8200000,366.8800000,367.1800000,1397181
US2.AAPL,D,20111125,000000,368.4800000,371.0800000,363.3750000,363.5500000,795320
US2.AAPL,D,20111128,000000,372.3900000,376.7000000,370.3500000,376.0900000,986623
US2.AAPL,D,20111129,000000,375.7700000,378.8200000,370.2150000,373.2800000,1402340
US2.AAPL,D,20111130,000000,381.4000000,381.9900000,378.3600000,381.8700000,1231888
US2.AAPL,D,20111201,000000,382.4400000,389.0000000,380.8000000,387.8000000,1442402
US2.AAPL,D,20111202,000000,390.0900000,393.6000000,388.6000000,389.7400000,1240335
US2.AAPL,D,20111205,000000,393.4900000,396.4000000,390.3900000,392.9800000,1145613
US2.AAPL,D,20111206,000000,393.6600000,394.5600000,389.4000000,390.8700000,783041
US2.AAPL,D,20111207,000000,389.8700000,390.7500000,386.8000000,389.2500000,978159
US2.AAPL,D,20111208,000000,391.4500000,395.5000000,390.7100000,390.9000000,1109151
US2.AAPL,D,20111209,000000,392.8500000,394.0400000,391.0500000,393.6100000,1108526
US2.AAPL,D,20111212,000000,391.6900000,393.8100000,389.4700000,391.9100000,981897
US2.AAPL,D,20111213,000000,392.7800000,395.4000000,387.1000000,388.6700000,1001258
US2.AAPL,D,20111214,000000,386.7600000,387.3000000,377.7700000,380.0300000,1465864
US2.AAPL,D,20111215,000000,383.4850000,383.6400000,378.3300000,378.9200000,877009
US2.AAPL,D,20111216,000000,380.3800000,384.1400000,379.6200000,380.5400000,1026787
US2.AAPL,D,20111219,000000,382.6800000,384.8200000,380.5000000,381.9200000,743405
US2.AAPL,D,20111220,000000,387.7600000,396.0000000,387.4000000,396.0000000,1273216
US2.AAPL,D,20111221,000000,396.5900000,397.2350000,392.0200000,396.4500000,992913
US2.AAPL,D,20111222,000000,397.0400000,399.1000000,396.1100000,398.5700000,759329
US2.AAPL,D,20111223,000000,399.5200000,403.5900000,399.5100000,403.2700000,970380
US2.AAPL,D,20111227,000000,403.2600000,409.0600000,403.1300000,406.6700000,788783
US2.AAPL,D,20111228,000000,406.7800000,408.2500000,401.3800000,402.6700000,691869
US2.AAPL,D,20111229,000000,403.4000000,405.6500000,400.5100000,404.9800000,688360
US2.AAPL,D,20111230,000000,403.5100000,406.2700000,403.5100000,404.9800000,474347
US2.AAPL,D,20120103,000000,409.5100000,412.4900000,409.0000000,410.9000000,1118932
US2.AAPL,D,20120104,000000,410.2100000,414.6500000,409.3800000,413.4300000,911342
US2.AAPL,D,20120105,000000,414.9900000,418.5500000,412.7000000,418.0600000,1144960
US2.AAPL,D,20120106,000000,419.8000000,422.6700000,419.2300000,422.4500000,1142210
US2.AAPL,D,20120109,000000,425.7150000,427.7500000,421.3700000,421.6800000,1310388
US2.AAPL,D,20120110,000000,425.9550000,426.0000000,421.5400000,424.5300000,880052
US2.AAPL,D,20120111,000000,422.6800000,422.8400000,419.3100000,422.5500000,745556
US2.AAPL,D,20120112,000000,422.2800000,422.8300000,418.7600000,421.3600000,489342
US2.AAPL,D,20120113,000000,419.2900000,420.4300000,418.7200000,419.9800000,768572
US2.AAPL,D,20120117,000000,424.0300000,425.9900000,423.0000000,424.7500000,732838
US2.AAPL,D,20120118,000000,426.8300000,429.0900000,426.3100000,429.0900000,448951
US2.AAPL,D,20120119,000000,430.1700000,431.3300000,426.5700000,427.6600000,827769
US2.AAPL,D,20120120,000000,427.3600000,427.4600000,419.7600000,420.2800000,1236422
US2.AAPL,D,20120123,000000,422.8250000,428.4400000,422.3200000,427.5800000,821345
US2.AAPL,D,20120124,000000,424.8600000,424.9900000,419.6600000,420.4800000,965694
US2.AAPL,D,20120125,000000,454.1900000,454.2400000,443.7800000,446.8800000,3119178
US2.AAPL,D,20120126,000000,448.2700000,448.7700000,443.1500000,444.6500000,864927
US2.AAPL,D,20120127,000000,444.4300000,448.4700000,444.0850000,447.4100000,793118
US2.AAPL,D,20120130,000000,445.7100000,453.8900000,445.4200000,453.0000000,1056031
US2.AAPL,D,20120131,000000,455.7400000,458.2400000,453.1100000,456.3900000,859827
US2.AAPL,D,20120201,000000,458.4100000,458.9900000,455.5600000,456.1800000,794507
US2.AAPL,D,20120202,000000,456.2100000,457.1000000,453.9800000,455.0000000,602554
US2.AAPL,D,20120203,000000,457.4400000,460.0000000,455.6500000,459.4300000,812877
US2.AAPL,D,20120206,000000,458.3900000,464.9700000,458.2300000,463.9500000,761090
US2.AAPL,D,20120207,000000,465.4800000,469.7400000,464.6100000,468.8000000,887798
US2.AAPL,D,20120208,000000,470.5000000,476.7900000,469.7600000,476.6200000,1212262
US2.AAPL,D,20120209,000000,480.8800000,496.6900000,480.8800000,493.1900000,2461358
US2.AAPL,D,20120210,000000,490.8100000,497.6000000,488.5600000,493.5400000,1829818
US2.AAPL,D,20120213,000000,499.7700000,503.7900000,497.1100000,502.5200000,1323293
US2.AAPL,D,20120214,000000,504.4900000,509.5300000,502.0000000,509.3800000,1151535
US2.AAPL,D,20120215,000000,514.2600000,526.2700000,496.9100000,497.5300000,4150159
US2.AAPL,D,20120216,000000,491.3200000,504.8600000,486.6500000,502.4100000,2259728
US2.AAPL,D,20120217,000000,503.1100000,507.7700000,500.3500000,502.1100000,1399937
US2.AAPL,D,20120221,000000,507.0600000,514.8000000,504.1200000,514.6800000,1215579
US2.AAPL,D,20120222,000000,512.9900000,515.4650000,509.1400000,513.0000000,1070780
US2.AAPL,D,20120223,000000,515.1300000,517.7500000,509.5500000,516.4600000,1439460
US2.AAPL,D,20120224,000000,519.7500000,522.8850000,518.7800000,522.5400000,1046617
US2.AAPL,D,20120227,000000,521.2400000,528.4500000,516.3100000,525.8400000,1433755
US2.AAPL,D,20120228,000000,527.7400000,535.3800000,525.8600000,535.3800000,1372718
US2.AAPL,D,20120229,000000,541.3700000,547.5800000,535.7500000,542.2800000,2353702
US2.AAPL,D,20120301,000000,548.1900000,548.2000000,538.7800000,544.4100000,1679457
US2.AAPL,D,20120302,000000,544.2400000,546.7700000,542.5600000,545.1700000,1232216
US2.AAPL,D,20120305,000000,545.7500000,547.3900000,526.0100000,533.1300000,1600183
US2.AAPL,D,20120306,000000,523.5000000,533.6500000,516.3700000,530.2600000,1632495
US2.AAPL,D,20120307,000000,536.7300000,537.7300000,523.3700000,530.6000000,1482107
US2.AAPL,D,20120308,000000,534.7000000,542.9800000,532.2600000,541.7400000,1128883
US2.AAPL,D,20120309,000000,544.4700000,547.7400000,543.1600000,545.1100000,1100988
US2.AAPL,D,20120312,000000,549.0500000,551.9900000,547.0000000,551.9200000,967006
US2.AAPL,D,20120313,000000,557.7000000,568.1800000,555.7600000,568.0900000,1750904
US2.AAPL,D,20120314,000000,578.1850000,594.7000000,575.5100000,589.6000000,3610349
US2.AAPL,D,20120315,000000,599.6300000,600.0000000,578.6500000,585.5300000,3102504
US2.AAPL,D,20120316,000000,584.9500000,589.2000000,578.0000000,585.5300000,1897214
US2.AAPL,D,20120319,000000,598.4850000,601.7700000,589.0900000,601.0100000,2191698
US2.AAPL,D,20120320,000000,599.4400000,606.8800000,591.4900000,605.8600000,1855958
US2.AAPL,D,20120321,000000,602.9400000,609.6400000,601.5400000,602.5100000,1529519
US2.AAPL,D,20120322,000000,598.0900000,604.4950000,595.5700000,599.3000000,1761994
US2.AAPL,D,20120323,000000,600.3300000,601.7600000,594.5200000,596.1100000,608940
US2.AAPL,D,20120326,000000,599.8000000,607.1000000,595.2800000,606.8400000,1409448
US2.AAPL,D,20120327,000000,606.3900000,616.2600000,606.2600000,614.5700000,1266730
US2.AAPL,D,20120328,000000,618.6300000,621.3500000,610.3900000,617.4200000,1310228
US2.AAPL,D,20120329,000000,612.7800000,616.5500000,607.2400000,609.6750000,1274840
US2.AAPL,D,20120330,000000,608.7300000,610.5600000,598.0000000,599.5100000,1865787
US2.AAPL,D,20120402,000000,601.8300000,618.7200000,600.4400000,618.5600000,1207615
US2.AAPL,D,20120403,000000,627.0400000,632.1500000,622.6200000,629.2800000,1979666
US2.AAPL,D,20120404,000000,624.4900000,625.8400000,618.6000000,624.0600000,1387646
US2.AAPL,D,20120405,000000,627.0400000,634.6500000,623.5000000,633.6400000,1855546
US2.AAPL,D,20120409,000000,626.1700000,639.8200000,625.3200000,636.1600000,1381034
US2.AAPL,D,20120410,000000,639.9100000,643.9800000,626.0000000,628.3200000,2191799
US2.AAPL,D,20120411,000000,636.1700000,636.7700000,623.3500000,626.0300000,1560913
US2.AAPL,D,20120412,000000,625.0200000,631.3300000,620.5000000,622.6200000,1697486
US2.AAPL,D,20120413,000000,624.1200000,624.6800000,603.5700000,605.1800000,2131405
US2.AAPL,D,20120416,000000,610.0600000,610.1800000,578.2800000,580.6500000,2285864
US2.AAPL,D,20120417,000000,578.8800000,610.0000000,572.0200000,609.5500000,2256783
US2.AAPL,D,20120418,000000,613.8600000,620.2100000,602.7300000,608.3600000,2138471
US2.AAPL,D,20120419,000000,600.1600000,604.6200000,584.6000000,587.7500000,1972084
US2.AAPL,D,20120420,000000,591.7300000,594.5900000,570.4200000,572.5500000,2610120
US2.AAPL,D,20120423,000000,570.6700000,576.5400000,556.7600000,571.9500000,2040524
US2.AAPL,D,20120424,000000,562.9000000,567.5600000,555.0000000,560.3000000,1963704
US2.AAPL,D,20120425,000000,615.7400000,617.9700000,606.4500000,609.8400000,1934921
US2.AAPL,D,20120426,000000,614.2800000,614.2800000,602.1800000,607.4300000,1185236
US2.AAPL,D,20120427,000000,605.0700000,606.1800000,600.5100000,603.0000000,1163517
US2.AAPL,D,20120430,000000,597.9700000,598.2300000,583.0000000,584.2400000,1053507
US2.AAPL,D,20120501,000000,584.2500000,596.6700000,581.2300000,582.3700000,1346132
US2.AAPL,D,20120502,000000,580.4700000,587.3450000,579.0000000,586.0000000,995422
US2.AAPL,D,20120503,000000,590.8000000,591.4000000,580.3600000,581.7500000,997338
US2.AAPL,D,20120504,000000,577.0500000,578.3050000,565.2200000,565.3000000,1616421
US2.AAPL,D,20120507,000000,561.9000000,572.6600000,561.2300000,569.7600000,1154078
US2.AAPL,D,20120508,000000,569.9200000,571.3800000,558.7700000,568.2100000,1227181
US2.AAPL,D,20120509,000000,563.7000000,573.9400000,560.8500000,569.4000000,1128347
US2.AAPL,D,20120510,000000,575.6800000,575.8100000,568.5200000,570.4900000,881369
US2.AAPL,D,20120511,000000,565.0200000,574.4700000,564.4600000,566.5900000,1185265
US2.AAPL,D,20120514,000000,562.7800000,567.5000000,557.6000000,558.2000000,976349
US2.AAPL,D,20120515,000000,561.1900000,563.2100000,551.7500000,553.0800000,1255674
US2.AAPL,D,20120516,000000,554.0800000,556.7800000,541.0400000,546.2200000,1585043
US2.AAPL,D,20120517,000000,545.5400000,547.5000000,530.1300000,530.1400000,1839609
US2.AAPL,D,20120518,000000,533.9200000,543.3100000,528.6900000,530.4700000,1971949
US2.AAPL,D,20120521,000000,534.5600000,561.5400000,534.1700000,561.1000000,1331721
US2.AAPL,D,20120522,000000,569.5500000,573.7000000,552.6200000,556.8700000,1569250
US2.AAPL,D,20120523,000000,557.7350000,572.7900000,553.3100000,570.3500000,1582600
US2.AAPL,D,20120524,000000,575.7500000,576.4800000,561.3100000,565.1000000,1462324
US2.AAPL,D,20120525,000000,564.9600000,565.7700000,558.5000000,562.1900000,962796
US2.AAPL,D,20120529,000000,570.9700000,574.0000000,565.5000000,572.4200000,848816
US2.AAPL,D,20120530,000000,569.2700000,579.9900000,566.5950000,579.0100000,1508027
US2.AAPL,D,20120531,000000,581.0400000,581.3800000,571.4800000,577.7200000,1371940
US2.AAPL,D,20120601,000000,568.8100000,572.6300000,560.5500000,561.1900000,1586301
US2.AAPL,D,20120604,000000,561.5200000,565.7100000,548.5900000,563.8500000,1418930
US2.AAPL,D,20120605,000000,561.0200000,566.4200000,558.4000000,562.8300000,878409
US2.AAPL,D,20120606,000000,567.7800000,573.7550000,565.6250000,571.6800000,890961
US2.AAPL,D,20120607,000000,577.2900000,577.2900000,570.5200000,571.7300000,907074
US2.AAPL,D,20120608,000000,571.1900000,580.5400000,569.0100000,580.2700000,947486
US2.AAPL,D,20120611,000000,587.6800000,588.5000000,571.0100000,571.4100000,1456990
US2.AAPL,D,20120612,000000,574.5000000,576.5600000,566.7450000,576.0500000,1149812
US2.AAPL,D,20120613,000000,574.2700000,578.4500000,570.3800000,571.9800000,803194
US2.AAPL,D,20120614,000000,571.2800000,573.4500000,567.2600000,571.4400000,973651
US2.AAPL,D,20120615,000000,570.5700000,574.5900000,569.5900000,574.0200000,716293
US2.AAPL,D,20120618,000000,570.9700000,587.8850000,570.4000000,585.8000000,1251211
US2.AAPL,D,20120619,000000,583.3900000,590.0000000,583.3400000,587.2500000,1008753
US2.AAPL,D,20120620,000000,588.0100000,589.2100000,580.8400000,585.7600000,1065648
US2.AAPL,D,20120621,000000,585.6900000,588.1500000,577.4400000,577.5900000,1061467
US2.AAPL,D,20120622,000000,579.0400000,582.1300000,575.5100000,582.0500000,914241
US2.AAPL,D,20120625,000000,577.7300000,579.7500000,570.4000000,570.8100000,890033
US2.AAPL,D,20120626,000000,571.3300000,574.4900000,567.3700000,572.1100000,873578
US2.AAPL,D,20120627,000000,575.4700000,576.6500000,571.9400000,574.4500000,692016
US2.AAPL,D,20120628,000000,571.6400000,574.0000000,565.6900000,568.8300000,905122
US2.AAPL,D,20120629,000000,577.9400000,584.0000000,574.3300000,583.8700000,1194652
US2.AAPL,D,20120702,000000,584.4900000,593.4700000,583.7100000,592.5200000,1085342
US2.AAPL,D,20120703,000000,594.8800000,600.0000000,594.0000000,599.4000000,792880
US2.AAPL,D,20120705,000000,600.5100000,614.3400000,599.6900000,609.7700000,1341642
US2.AAPL,D,20120706,000000,607.2500000,608.4400000,601.6000000,605.9800000,1452081
US2.AAPL,D,20120709,000000,605.5900000,613.8500000,604.3500000,613.8400000,1052899
US2.AAPL,D,20120710,000000,617.9700000,619.8500000,605.4100000,608.0600000,1452914
US2.AAPL,D,20120711,000000,606.2250000,607.4600000,597.2200000,604.0200000,1200808
US2.AAPL,D,20120712,000000,600.2400000,603.4300000,592.7100000,598.7400000,1267139
US2.AAPL,D,20120713,000000,602.9500000,607.1300000,600.6600000,604.8900000,862149
US2.AAPL,D,20120716,000000,605.1100000,611.6100000,605.0900000,606.9100000,822751
US2.AAPL,D,20120717,000000,610.6500000,611.4500000,603.1700000,606.8800000,900946
US2.AAPL,D,20120718,000000,606.4800000,608.2600000,603.5800000,606.0000000,713186
US2.AAPL,D,20120719,000000,611.3100000,615.3500000,608.3400000,614.3400000,1411241
US2.AAPL,D,20120720,000000,613.7100000,614.4400000,603.8900000,603.9000000,1137409
US2.AAPL,D,20120723,000000,595.0000000,605.9000000,587.7200000,603.5500000,1334745
US2.AAPL,D,20120724,000000,607.3800000,609.6300000,598.6100000,600.7600000,1196642
